UCgPE9mc8GP-NO2ln2rfPGKQ,15800,2021-10-13T11:30:03+00:00,1790.1666666666667,176.66666666666666,37.833333333333336,2.2 days,CA!!!!!,NOT AVAILABLE,Food;Lifestyle_(sociology);Health;
UCny0kNwmwdzG-J6y73YhUjw,NOT AVAILABLE,2021-10-13T11:30:02+00:00,1318.6666666666667,323.5,19.833333333333332,8.8 days,IN!!!!!,instagram.com/cooking_with_lalitha?utm_medium=copy_link,Food;Lifestyle_(sociology);
UCAI-LCMHL1v-i3jvWtZH_Zg,6170,2021-10-13T08:30:06+00:00,606.0,110.33333333333333,13.0,2.6 days,OM!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;
UCUX7iAPONGRm3_4Ho7Jon_Q,NOT AVAILABLE,2021-10-13T08:12:28+00:00,3945.6666666666665,108.33333333333333,52.666666666666664,2.8 days,IN!!!!!,NOT AVAILABLE,Lifestyle_(sociology);
UCiQZzSzbc6w8s4uflg74XeA,1260000,2021-10-13T08:01:47+00:00,16553.166666666668,709.8333333333334,45.5,1.0 days,BD!!!!!,,Lifestyle_(sociology);Food;
UCpozn1nZgN3-oeytThFoMPw,4310,2021-10-13T07:30:01+00:00,985.3333333333334,421.6666666666667,49.0,8.0 days,UG!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;
UCuMwOS-oxshrp6CxaaBBKWg,2660000,2021-10-13T06:22:33+00:00,59653.0,1281.8333333333333,165.5,2.2 days,IN!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;
UCuLk-qQYRLSl3W0rdjeUIJA,134000,2021-10-14T05:44:27+00:00,60644.5,1747.1666666666667,221.66666666666666,1.2 days,IN!!!!!,instagram.com/juhith_13,Food;Lifestyle_(sociology);
UC6QxXQwOCgJ5aZXuPz4rH5A,NOT AVAILABLE,2021-10-13T04:52:22+00:00,960.5,139.0,280.0,15.6 days,AE!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;
UCrv27X4vzPsJOJ-3mNX5msw,479000,2021-10-14T04:00:03+00:00,10200.0,141.0,22.5,0.6 days,BD!!!!!,NOT AVAILABLE,Food;Lifestyle_(sociology);
UCSaf-7p3J_N-02p7jHzm5tA,3200000,2021-10-14T12:03:26+00:00,2782.1666666666665,100.83333333333333,18.166666666666668,0.0 days,IN!!!!!,NOT AVAILABLE,Society;Politics;
UCuGWDiuIVLEpiAbIC4Ack9w,594000,2021-10-12T23:28:06+00:00,27463.166666666668,704.3333333333334,69.66666666666667,6.8 days,AU!!!!!,NOT AVAILABLE,Lifestyle_(sociology);
UCXPbZbUPaNCcr5iyDetqsxg,904000,2021-10-12T21:00:32+00:00,36066.166666666664,1749.8333333333333,174.83333333333334,6.0 days,AU!!!!!,instagram.com/michaelfinch,Physical_attractiveness;Lifestyle_(sociology);
UCblxOYgXdlcQqoSEY3fhHFw,991000,2021-10-12T17:26:47+00:00,2935.8333333333335,166.33333333333334,27.833333333333332,3.8 days,CA!!!!!,instagram.com/nicolettaxoyt,Health;Lifestyle_(sociology);
UC7vH3X3J3kc2GZUTZ3ASuhA,18000,2021-10-12T16:57:00+00:00,15352.0,173.33333333333334,386.6666666666667,2.4 days,ZW!!!!!,NOT AVAILABLE,Food;Lifestyle_(sociology);
UC3uFlvn-fg9qJP2nehpGwlQ,58400,2021-10-12T16:38:39+00:00,2563.1666666666665,139.83333333333334,14.666666666666666,8.8 days,CA!!!!!,instagram.com/thejessbrooke,Lifestyle_(sociology);
UCUJy393uwl2PTQIMwha8gQg,415000,2021-10-12T15:00:32+00:00,31712.0,1490.6666666666667,140.0,2.2 days,GB!!!!!,instagram.com/veganhollyg,Lifestyle_(sociology);Health;
UCjqHQfbyVSxULy2A03XkchQ,NOT AVAILABLE,2021-10-12T14:00:51+00:00,12885.833333333334,367.8333333333333,67.83333333333333,3.4 days,GB!!!!!,NOT AVAILABLE,Food;Lifestyle_(sociology);
UCfgZUI8Q3TENuArpf_8Q9TA,1590000,2021-10-12T13:30:06+00:00,87682.83333333333,3222.3333333333335,385.6666666666667,3.8 days,IN!!!!!,instagram.com/dr_shikhasingh,Health;Food;Lifestyle_(sociology);
UC5vzyfH6EOHxFMgN4r4bykg,0!!!!!,2021-10-12T18:13:03+00:00,NOT ENOUGH RESOURCE,NOT ENOUGH RESOURCE,NOT ENOUGH RESOURCE,NOT ENOUGH RESOURCE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
UCgsBTy-UmF4OL-60iS5CK5w,1440000,2021-10-13T11:57:52+00:00,32161.0,995.3333333333334,55.166666666666664,1.0 days,IN!!!!!,NOT AVAILABLE,Health;Society;Knowledge;Lifestyle_(sociology);
UCsB-1d8mS9zhHIje_sGTpXA,6810000,2021-10-12T13:00:28+00:00,318081.1666666667,1933.1666666666667,-1.0,2.2 days,NL!!!!!,instagram.com/amelia_avelina_akim,Hobby;Lifestyle_(sociology);
UC3AYyyHOHOSg0Q-1K-fvzrg,NOT AVAILABLE,2021-10-12T09:00:32+00:00,1410.1666666666667,157.16666666666666,3.8333333333333335,3.2 days,IN!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;
UCoBYLv7UK9PVhD4Ic3JELpA,393000,2021-10-14T07:04:00+00:00,38577.166666666664,4356.333333333333,42.0,1.2 days,IN!!!!!,NOT AVAILABLE,Food;Lifestyle_(sociology);
UC4Gck5XdbCKJGdLrs8iqiMQ,194000,2021-10-12T06:45:01+00:00,24826.5,1670.0,122.0,3.6 days,IN!!!!!,instagram.com/amlaanbaag,Lifestyle_(sociology);
UCwTHD1pS_FC_VWyAzXKZyYA,2190,2021-10-12T06:00:01+00:00,2172.0,77.33333333333333,13.5,5.8 days,SG!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;
UCGmT2ItseDCcJbJDGIpHp6w,162000,2021-10-14T04:30:04+00:00,4475.166666666667,292.3333333333333,31.833333333333332,1.0 days,IN!!!!!,instagram.com/foodfitnessnfun,Lifestyle_(sociology);Food;Health;
UCys-KuZ7z2KHsPaW4U_lEBQ,109000,2021-10-14T04:00:03+00:00,27461.833333333332,1191.3333333333333,81.5,2.4 days,IN!!!!!,instagram.com/drsaleem4u,Lifestyle_(sociology);Knowledge;Health;
UCj5RwDivLksanrNvkW0FB4w,16900000,2021-10-14T09:30:10+00:00,12023.833333333334,216.5,19.166666666666668,0.0 days,PH!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;Entertainment;Society;
UCBIyn-ZVn6YhkVWF0L1lvcg,309000,2021-10-14T10:07:44+00:00,4673.166666666667,275.3333333333333,2.3333333333333335,0.0 days,IN!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Physical_fitness;UCsyE4_m6DEBrnoz8mZUCfrw,48,2021-10-14T12:32:16+00:00,2.8333333333333335!!!!!,0.0,0.0,7.0 days,NOT AVAILABLE,NOT AVAILABLE,Food;Lifestyle_(sociology);Health;
UCrgjtTm_qDtV3B66sM1VH6g,2030,2021-10-14T12:00:11+00:00,441.8333333333333,47.833333333333336,31.5,1.8 days,PH!!!!!,NOT AVAILABLE,Food;Lifestyle_(sociology);
UCfMQgveUbR46qHzQE7GDR1Q,783000,2021-10-14T10:28:18+00:00,576.3333333333334,24.0,3.6666666666666665,1.0 days,IN!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;
UC3wmrLelNWt2WP5lz-V-LuA,721,2021-10-14T10:00:16+00:00,696.0,44.666666666666664,139.83333333333334,5.8 days,SG!!!!!,instagram.com/darleneskitchensg,Food;Lifestyle_(sociology);
UCg6CmauAxn8kGKIjv8H8QSg,10500,2021-10-13T17:18:11+00:00,36003.666666666664,18.833333333333332,2.1666666666666665,1.0 days,IN!!!!!,NOT AVAILABLE,Society;
UCR6n79EOdY406JlZD8FEgyg,6620000,2021-10-14T11:00:15+00:00,25406.0,1212.3333333333333,13.0,0.4 days,PH!!!!!,NOT AVAILABLE,Society;
UCyOp-jf0wiFKDlreqoy5INw,87800,2021-10-13T22:30:01+00:00,4973.833333333333,39.833333333333336,1.0,1.0 days,IN!!!!!,NOT AVAILABLE,Music_of_Asia;Music;
UC4UaWbUUwVvCxWNqhb4f16Q,2290000,2021-10-14T05:14:55+00:00,29125.166666666668,848.0,11.666666666666666,1.2 days,LK!!!!!,NOT AVAILABLE,Food;Lifestyle_(sociology);
UCI5ZuiOGTjjZuXz4dHx5gUA,280,2021-10-14T04:42:59+00:00,4.0!!!!!,1.0,0.5,0.0 days,CA!!!!!,NOT AVAILABLE,Physical_fitness;Lifestyle_(sociology);
